roberta_neg,roberta_neu,roberta_pos,Score
0.12259202,0.40893537,0.46847254,4
0.002366989,0.011626534,0.9860065,5
0.002010652,0.016509159,0.9814802,4
0.001619119,0.016513199,0.9818677,5
0.004313209,0.037598826,0.9580879,4
0.001886918,0.006647856,0.9914653,5
0.002440305,0.011372293,0.98618746,5
0.001729027,0.008633051,0.98963785,5
0.001299583,0.008458933,0.99024147,5
0.00148585,0.011658091,0.98685604,5
0.00125366,0.011471585,0.98727477,5
0.2854872,0.42727813,0.2872347,3
0.00712322,0.04436189,0.94851494,4
0.001610458,0.011885681,0.98650384,5
0.001992643,0.014291781,0.9837156,5
0.001485457,0.009290884,0.9892237,5
0.026246838,0.063423455,0.9103297,5
0.00565517,0.035333443,0.95901144,4
0.002039917,0.006565998,0.9913941,5
0.001820064,0.005700552,0.9924793,5
0.035599187,0.12318388,0.84121686,4
0.00150478,0.011862407,0.9866328,5
0.16801354,0.3217186,0.5102678,3
0.002053805,0.04237454,0.95557165,5
0.001739976,0.028903494,0.96935654,5
0.003919436,0.051710077,0.9443705,5
0.05088295,0.14628562,0.8028314,2
0.010646341,0.024859302,0.9644944,5
0.004122975,0.04082886,0.95504814,5
0.006289059,0.032230634,0.9614803,5
0.002211497,0.017721072,0.98006743,5
0.006028299,0.045566443,0.9484053,5
0.12330223,0.27117017,0.6055276,5
0.003136453,0.01446318,0.9824004,5
0.003014734,0.020632314,0.976353,5
0.06083635,0.12722485,0.81193876,3
0.06542238,0.20309532,0.73148227,4
0.01985891,0.05504491,0.92509615,5
0.001679893,0.021035017,0.97728515,5
0.003935595,0.018457983,0.9776064,5
0.001066512,0.009315112,0.98961836,5
0.001811981,0.010388975,0.98779905,5
0.001631543,0.007849583,0.99051887,5
0.001121017,0.009748831,0.98913014,5
0.001382071,0.013860629,0.9847573,5
0.058893647,0.16332775,0.77777857,5
0.006828002,0.016659321,0.9765127,5
0.003954543,0.016583895,0.97946155,5
0.17504,0.350179,0.47478098,4
0.011018982,0.06549522,0.9234858,5
0.001440441,0.012794961,0.98576456,5
0.001381838,0.007039297,0.9915788,5
0.40312943,0.38939697,0.20747362,2
0.002308781,0.006820379,0.9908708,5
0.002652959,0.006504422,0.9908426,5
0.36548433,0.3824231,0.25209257,4
0.001658999,0.009326868,0.9890141,5
0.001872633,0.007572077,0.99055535,5
0.008915801,0.055307172,0.93577695,4
0.04700457,0.24734515,0.70565027,5
0.001985289,0.007990953,0.9900238,5
0.004851038,0.02979088,0.965358,5
0.010981879,0.23690136,0.75211674,5
0.014619312,0.09072404,0.8946567,5
0.001543678,0.007256209,0.99120015,5
0.003319104,0.024680255,0.9720007,5
0.001996091,0.005605381,0.99239856,5
0.001833719,0.010949443,0.9872169,5
0.001185429,0.04754182,0.95127267,4
0.001829546,0.017682925,0.9804875,5
0.001817964,0.010426711,0.98775536,5
0.002285286,0.006631662,0.991083,5
0.012475384,0.036952395,0.95057225,5
0.002342468,0.013581785,0.9840757,5
0.00589672,0.113139436,0.8809638,4
0.002522398,0.015193969,0.98228365,5
0.001762519,0.005599256,0.99263823,5
0.002742085,0.013549245,0.9837087,5
0.001347597,0.018620456,0.98003197,4
0.001129408,0.01184052,0.9870301,4
0.003698622,0.017334703,0.9789667,5
0.001985733,0.015138514,0.98287576,5
0.002328171,0.012752777,0.9849191,5
0.015150589,0.08770813,0.8971413,5
0.001999472,0.006372213,0.9916283,5
0.008932904,0.038948312,0.95211875,4
0.001166371,0.018249845,0.9805838,5
0.013113451,0.05787533,0.9290112,5
0.120275915,0.2520722,0.62765193,5
0.012452641,0.062979676,0.92456764,5
0.03286788,0.19337969,0.77375245,5
0.00233583,0.02980871,0.9678554,5
0.7418128,0.2186259,0.039561242,2
0.21467458,0.74652183,0.038803607,5
0.20518807,0.42146075,0.3733512,2
0.37667415,0.43672794,0.18659791,1
0.002414398,0.013032976,0.9845526,5
0.001849671,0.008250748,0.9898996,5
0.003737964,0.014006795,0.9822552,5
0.020737289,0.107671335,0.8715914,4
0.001167248,0.022984836,0.9758479,5
0.001259886,0.007785041,0.99095505,5
0.001803345,0.014035712,0.98416096,5
0.003459819,0.017349795,0.97919047,4
0.016195543,0.116651125,0.86715335,5
0.001329761,0.010428937,0.98824126,5
0.002050036,0.022079967,0.97587,5
0.002225243,0.011263258,0.98651147,5
0.057042394,0.2767011,0.66625655,5
0.002881348,0.013042039,0.9840767,4
0.004116528,0.04389033,0.9519931,5
0.001387949,0.043817848,0.9547942,5
0.001080889,0.008579207,0.99033993,5
0.015506424,0.11106513,0.87342846,5
0.004708957,0.015662951,0.9796281,5
0.65583587,0.29018578,0.053978357,3
0.001719324,0.005303632,0.99297696,5
0.00320523,0.014406784,0.98238796,5
0.002855605,0.009501058,0.98764336,5
0.017489169,0.0949252,0.88758564,4
0.006779394,0.04818794,0.94503266,5
0.003943965,0.05468347,0.94137263,5
0.001570471,0.006808054,0.9916215,5
0.018486055,0.04836599,0.9331479,5
0.002729944,0.007628043,0.98964196,5
0.001501037,0.007135928,0.99136305,5
0.001698669,0.02125778,0.97704357,5
0.001278622,0.00929795,0.98942345,5
0.002269095,0.016389124,0.98134184,5
0.001798363,0.006476985,0.99172467,5
0.001558563,0.005757019,0.9926844,5
0.001342037,0.012866993,0.98579097,5
0.021319317,0.11980095,0.85887975,4
0.005652156,0.045118086,0.9492297,5
0.001593381,0.007091512,0.9913152,5
0.001250368,0.008631402,0.9901182,5
0.003985905,0.04485178,0.95116234,5
0.004993566,0.023018507,0.97198796,5
0.003444661,0.047978435,0.9485769,5
0.002390977,0.009234865,0.9883741,5
0.001533322,0.009786085,0.9886806,5
0.001320971,0.009237398,0.98944163,5
0.001873909,0.006276741,0.9918494,5
0.010583198,0.049313612,0.9401031,5
0.02715089,0.15703854,0.81581056,5
0.003511468,0.014139014,0.9823496,5
0.002041655,0.010741593,0.9872168,5
0.001359479,0.007101112,0.9915394,5
0.002048208,0.01755406,0.98039776,5
0.002245894,0.019912994,0.9778412,5
0.00290739,0.020501133,0.97659147,5
0.001720605,0.006262511,0.9920169,5
0.019666811,0.053018965,0.9273142,5
0.001797796,0.009124884,0.9890773,5
0.001204611,0.007106118,0.9916892,5
0.001407433,0.009855536,0.98873705,5
0.00220411,0.00645946,0.99133646,5
0.012005602,0.08502366,0.90297073,4
0.001703969,0.010859451,0.98743665,5
0.002068159,0.008057364,0.9898745,5
0.001598377,0.013881645,0.98451996,5
0.003433314,0.012899698,0.983667,5
0.001894665,0.01433145,0.9837738,5
0.005613357,0.012013263,0.98237336,5
0.001566141,0.01017663,0.9882572,5
0.005182893,0.023751894,0.9710652,5
0.002898061,0.005350102,0.99175185,5
0.11913938,0.32218498,0.55867565,5
0.012814758,0.031896945,0.9552883,5
0.002725071,0.011414825,0.9858601,5
0.001260652,0.007181278,0.9915581,5
0.004186368,0.015593947,0.98021966,5
0.001764148,0.008523919,0.9897119,5
0.002050465,0.010499113,0.9874505,5
0.002226847,0.015690979,0.9820822,4
0.002410085,0.009874437,0.9877154,5
0.89914787,0.083492674,0.017359417,1
0.001628979,0.04122184,0.9571492,3
0.001026572,0.022359554,0.9766138,5
0.0042126,0.035014912,0.96077245,3
0.82604325,0.16109489,0.01286183,1
0.007714029,0.059170105,0.93311584,5
0.967985,0.028905539,0.003109522,2
0.48038414,0.3722934,0.14732245,2
0.001583533,0.005758612,0.99265784,5
0.002035386,0.022094833,0.9758698,5
0.001374937,0.005549818,0.99307525,5
0.001980693,0.007510562,0.9905088,5
0.003043306,0.012270116,0.98468655,5
0.001419278,0.009822534,0.9887582,5
0.002284077,0.009951493,0.9877644,5
0.001548312,0.010372856,0.9880788,5
0.002055341,0.011791902,0.98615277,4
0.013467747,0.11008053,0.87645173,5
0.12831743,0.24808665,0.62359595,2
0.21051551,0.45269945,0.33678502,3
0.001362006,0.007420682,0.9912174,5
0.7825255,0.19012722,0.027347317,3
0.052897107,0.4026942,0.5444087,3
0.3269377,0.35968852,0.31337383,2
0.3821168,0.41346437,0.20441881,3
0.002546926,0.016607972,0.9808451,5
0.005384491,0.05975672,0.93485886,5
0.003865708,0.043853246,0.9522811,3
0.14626636,0.43780088,0.41593277,3
0.06934138,0.2782473,0.6524113,3
0.008362375,0.08071085,0.91092676,5
0.011092301,0.04767428,0.9412334,4
0.00471133,0.11166316,0.8836255,5
0.3099428,0.65854424,0.031512972,3
0.86930716,0.1052027,0.025490172,3
0.4724324,0.36116582,0.16640177,5
0.06328131,0.28204867,0.65467,3
0.024696255,0.1563318,0.81897193,4
0.9061035,0.08233425,0.011562259,1
0.9238157,0.069534585,0.0066497,1
0.88305485,0.10529675,0.011648373,1
0.035703816,0.15646248,0.8078337,2
0.78695655,0.1589082,0.054135263,1
0.6152644,0.30111185,0.08362378,1
0.105245896,0.34615853,0.5485956,3
0.9431188,0.05074434,0.006136751,3
0.92358726,0.06761076,0.008801986,2
0.059187885,0.24884944,0.69196266,4
0.006177434,0.07058886,0.92323375,5
0.008179112,0.029212035,0.9626089,4
0.010561984,0.031764254,0.9576737,5
0.010594078,0.100653574,0.88875234,3
0.001756902,0.007472377,0.9907707,5
0.068450466,0.36349475,0.5680548,4
0.001133918,0.009649915,0.9892162,5
0.002165507,0.013974707,0.9838598,5
0.001607961,0.018225003,0.9801671,4
0.014387556,0.07348606,0.9121264,5
0.002306634,0.013758044,0.98393536,5
0.007904419,0.050700944,0.9413947,5
0.024798866,0.17079699,0.80440414,5
0.004614496,0.017098146,0.9782874,5
0.06604193,0.19056356,0.7433945,4
0.003997365,0.026639525,0.96936315,5
0.002810665,0.013359377,0.9838299,5
0.003709909,0.021852372,0.9744377,5
0.10063196,0.4577811,0.44158697,3
0.004576747,0.01189183,0.98353136,5
0.21083061,0.36765057,0.4215188,3
0.001212943,0.011958878,0.9868282,5
0.002147928,0.013289846,0.9845622,5
0.001173256,0.008071294,0.9907555,5
0.001297504,0.015940897,0.98276156,5
0.00178478,0.008094313,0.9901209,3
0.001720805,0.019758204,0.978521,4
0.009998906,0.035037607,0.95496345,5
0.001361848,0.010734206,0.987904,5
0.003223658,0.014140669,0.9826356,4
0.4235074,0.39466625,0.18182638,3
0.014035835,0.034231905,0.9517322,5
0.012919128,0.030843286,0.9562376,5
0.013929262,0.059819262,0.92625153,5
0.32322323,0.44353005,0.23324671,3
0.005689433,0.045734186,0.9485764,5
0.03238342,0.060951233,0.9066653,4
0.035534456,0.27824232,0.6862232,4
0.010628897,0.062163375,0.92720777,5
0.002053072,0.005896856,0.9920501,5
0.001782765,0.006864796,0.99135244,5
0.001435034,0.005095049,0.99346995,5
0.00351772,0.01777356,0.9787087,5
0.036465675,0.11426255,0.8492718,4
0.60808086,0.33631903,0.055600125,1
0.83107716,0.15434109,0.014581749,3
0.002763868,0.012723281,0.98451287,4
0.031038722,0.124389544,0.8445717,5
0.002033944,0.022474099,0.9754919,5
0.28548917,0.37492913,0.33958173,2
0.001265109,0.010130827,0.98860407,5
0.06892112,0.3741131,0.5569657,3
0.005819347,0.034598064,0.9595826,5
0.002123336,0.005276138,0.9926005,5
0.7070948,0.24518204,0.047723122,3
0.004793996,0.022182371,0.97302365,5
0.004198386,0.0179257,0.97787595,5
0.001675019,0.007648675,0.9906763,5
0.97854394,0.018773329,0.002682783,2
0.14491564,0.32207373,0.5330106,5
0.007488666,0.05678074,0.93573064,4
0.061031047,0.24642107,0.69254786,4
0.011902393,0.06737299,0.92072463,5
0.002198917,0.008526002,0.98927516,5
0.002910107,0.016785054,0.9803049,5
0.001397912,0.010074232,0.9885279,5
0.019143017,0.09356685,0.8872902,5
0.089422666,0.1669414,0.7436359,5
0.010539218,0.028851332,0.9606094,5
0.003376395,0.05113195,0.9454917,5
0.5044487,0.34832865,0.14722264,2
0.016301526,0.063537985,0.9201605,5
0.025600547,0.08642224,0.88797724,5
0.3223741,0.48170015,0.1959257,3
0.7902065,0.17345558,0.03633794,2
0.5660517,0.34066218,0.09328611,2
0.47732154,0.42365173,0.099026725,1
0.32831416,0.426354,0.24533184,2
0.7642905,0.20190516,0.033804357,5
0.8597411,0.11677465,0.023484273,1
0.018961007,0.15816483,0.8228742,3
0.090399355,0.33811185,0.5714888,3
0.32100105,0.45968065,0.2193183,2
0.2979718,0.44894034,0.25308785,2
0.7736812,0.19289523,0.033423472,2
0.007444937,0.08261519,0.9099398,5
0.001824861,0.010406611,0.9877685,5
0.001157866,0.013295313,0.9855468,5
0.5960126,0.2883959,0.11559147,1
0.8596862,0.12592329,0.014390479,1
0.029442253,0.15515882,0.81539893,5
0.37774312,0.46563205,0.15662484,2
0.09075074,0.25297248,0.6562768,5
0.68363875,0.29500234,0.0213589,1
0.8881347,0.09665369,0.015211597,1
0.9793666,0.018223792,0.002409637,1
0.9790133,0.018001813,0.002984891,1
0.004794655,0.016174085,0.97903126,5
0.006497157,0.028957266,0.9645456,5
0.08611559,0.24278405,0.6711003,3
0.003401731,0.025790116,0.9708082,5
0.12360224,0.38288605,0.49351174,3
0.4760595,0.42636105,0.09757948,2
0.007614182,0.03210185,0.960284,4
0.003154934,0.049175803,0.94766927,5
0.01549914,0.046177905,0.93832296,5
0.397932,0.307459,0.29460898,4
0.10530117,0.8580051,0.03669373,3
0.004790864,0.027581217,0.9676279,5
0.006208431,0.023946056,0.96984553,5
0.023631252,0.14163814,0.8347306,5
0.23018666,0.5630908,0.2067226,5
0.004015857,0.029753868,0.9662302,5
0.8448913,0.1321379,0.022970758,2
0.033613067,0.13584474,0.83054215,5
0.004282872,0.030723713,0.9649935,4
0.73302853,0.23591216,0.031059304,1
0.6264138,0.25325045,0.12033575,2
0.24919036,0.63490444,0.115905195,5
0.6108564,0.337193,0.05195053,2
0.001813668,0.038551707,0.95963466,5
0.04646126,0.15116616,0.8023726,5
0.011552681,0.062209874,0.9262374,5
0.0034431,0.024298918,0.972258,5
0.003152957,0.012229198,0.9846178,5
0.2945336,0.47783825,0.22762822,2
0.00137967,0.007453835,0.99116653,5
0.2536993,0.5941555,0.1521452,5
0.001193616,0.013716858,0.98508954,4
0.06794448,0.3662015,0.565854,5
0.001273405,0.012881997,0.9858446,5
0.76263475,0.21647896,0.02088631,3
0.19499944,0.41602755,0.388973,3
0.001529732,0.005296582,0.99317366,5
0.001497672,0.01488903,0.98361325,5
0.001751186,0.010958565,0.9872902,5
0.003030116,0.016033854,0.98093605,5
0.38628605,0.42106435,0.1926496,2
0.54364806,0.36244452,0.09390743,1
0.327081,0.3389081,0.33401087,1
0.6494641,0.23604085,0.114495024,1
0.035410874,0.15488951,0.80969965,2
0.02914888,0.23477846,0.73607266,5
0.001103361,0.014258166,0.9846385,5
0.67395705,0.25980914,0.066233836,3
0.41380975,0.38440225,0.201788,5
0.003420918,0.017828712,0.97875035,4
0.3025775,0.4808828,0.21653962,5
0.002867935,0.041157365,0.9559747,4
0.08360824,0.35415062,0.5622412,3
0.001611547,0.014150464,0.98423797,5
0.10939233,0.32595608,0.56465155,5
0.005528811,0.023757765,0.9707134,5
0.001584163,0.018582225,0.97983354,4
0.006967766,0.030950343,0.96208197,5
0.11581812,0.29541123,0.5887706,5
0.081017785,0.19487186,0.72411036,4
0.029067146,0.1195629,0.85137,4
0.002389637,0.007520614,0.9900898,5
0.002374704,0.007239956,0.9903853,5
0.001633628,0.00967795,0.9886884,4
0.001568298,0.005630689,0.9928011,5
0.07722369,0.59623957,0.32653674,5
0.003187704,0.011012898,0.98579943,5
0.24007037,0.481498,0.27843168,1
0.9362941,0.058635753,0.005070092,2
0.006028147,0.06003176,0.9339401,5
0.18817343,0.3585638,0.45326275,4
0.009067081,0.06091793,0.930015,5
0.13049117,0.3959582,0.4735507,5
0.046520703,0.10519015,0.8482892,5
0.00580023,0.033842072,0.96035767,4
0.001178468,0.01029502,0.98852646,5
0.00182964,0.008263623,0.9899067,5
0.005845863,0.029430648,0.96472347,5
0.001503335,0.012647476,0.98584914,5
0.001828476,0.014897515,0.98327404,5
0.002154172,0.020233087,0.9776128,5
0.002098337,0.016129434,0.9817723,5
0.034631547,0.14590593,0.8194625,5
0.007360264,0.03463416,0.95800555,5
0.001688957,0.019448971,0.97886205,5
0.00158227,0.012083738,0.986334,5
0.002860173,0.0370668,0.960073,5
0.04654349,0.19285887,0.76059765,4
0.001129007,0.009505079,0.98936594,5
0.001013953,0.011366391,0.98761964,5
0.20078674,0.4397859,0.35942742,3
0.001450998,0.006250069,0.9922989,5
0.003253152,0.023159724,0.97358716,5
0.003260552,0.020305527,0.9764339,3
0.001843998,0.02774103,0.970415,5
0.002156308,0.0804979,0.91734576,5
0.003770907,0.032512464,0.9637166,5
0.007503895,0.16641563,0.8260805,5
0.001379521,0.015200525,0.98342,5
0.2697239,0.31087765,0.4193985,5
0.07339313,0.15077902,0.7758279,4
0.005522159,0.018789688,0.9756882,5
0.001793766,0.007319687,0.99088657,5
0.020333499,0.05841861,0.9212479,5
0.001184701,0.00770247,0.9911129,5
0.006017739,0.04281817,0.95116407,4
0.001671457,0.023952063,0.9743765,5
0.054325737,0.13134266,0.8143316,5
0.15083498,0.4036843,0.44548067,4
0.025610676,0.39587522,0.5785141,5
0.004161532,0.026651092,0.96918744,4
0.005945296,0.06377262,0.93028206,5
0.006701788,0.07152638,0.9217719,5
0.00110884,0.008490952,0.99040025,5
0.001331952,0.015580939,0.9830872,5
0.001301004,0.023167884,0.97553116,5
0.009431781,0.024130052,0.9664382,5
0.001602451,0.01079982,0.98759776,5
0.13495496,0.446786,0.41825908,4
0.008233279,0.039489042,0.95227766,5
0.014794637,0.13209063,0.8531147,4
0.006383158,0.04782983,0.945787,4
0.4263029,0.35427535,0.21942179,1
0.3850515,0.40421575,0.21073271,5
0.13749956,0.2301328,0.6323677,3
0.6704419,0.26556066,0.063997485,4
0.001181578,0.005993927,0.99282444,5
0.03423541,0.1395948,0.8261697,3
0.14481841,0.3897868,0.46539474,3
0.22281662,0.34149504,0.43568838,3
0.49451014,0.40257406,0.102915786,3
0.9384096,0.053147282,0.008443072,1
0.10558887,0.30148968,0.5929215,3
0.3924367,0.3783736,0.22918972,5
0.4661885,0.4181639,0.11564759,2
0.001801373,0.015197356,0.98300123,5
0.1435526,0.33225638,0.524191,2
0.9739087,0.022674615,0.003416714,2
0.2988265,0.4389893,0.26218426,2
0.046640508,0.13008586,0.8232736,3
0.001770376,0.011805161,0.9864245,5
0.9141866,0.07626171,0.009551683,1
0.7473745,0.21389067,0.038734894,1
0.8614837,0.1025664,0.035949834,1
0.005765307,0.03441666,0.959818,1
0.63865817,0.3110932,0.05024856,1
0.04922311,0.2531841,0.6975928,3
0.3430928,0.5160922,0.14081506,3
0.6967529,0.21223438,0.09101269,1
0.9302468,0.06246936,0.007283813,1
0.586647,0.36313704,0.050216034,2
0.006801724,0.056304142,0.9368941,4
0.006801443,0.15564562,0.83755296,3
0.001301265,0.006573906,0.99212486,4
0.017908245,0.41764814,0.5644436,4
0.039642185,0.1981067,0.76225114,4
0.009058807,0.08163899,0.9093022,4
0.13669343,0.38250062,0.48080596,3
0.001260161,0.006995596,0.9917442,5
0.001683973,0.00931818,0.9889979,5
0.002737825,0.017765453,0.9794967,5
0.02698799,0.073809884,0.8992021,5
0.002316386,0.011807006,0.9858766,5
0.001058543,0.016571589,0.9823699,5
0.03289947,0.20528811,0.76181245,5
0.18112352,0.18208237,0.6367941,5
0.004405209,0.042878255,0.9527165,5
0.007222876,0.04444784,0.94832927,4
0.006282355,0.044836998,0.9488807,4
0.007795994,0.055243623,0.93696034,5
0.001746025,0.00928746,0.9889665,5
0.047748,0.5751184,0.37713352,5
0.003638198,0.016374776,0.9799871,5
0.001798688,0.006885444,0.99131584,5
0.02825643,0.11785825,0.85388535,5
0.87561,0.112467565,0.011922521,1
0.008350559,0.053936057,0.93771344,5
0.001850902,0.022693977,0.97545516,5
0.28663826,0.39100337,0.32235843,1
0.022312654,0.15004848,0.82763886,5
0.003040556,0.016614804,0.98034465,5
0.8681988,0.11848914,0.013312,1
0.34097984,0.41743904,0.24158114,3
0.001157113,0.007934114,0.9909088,5
0.001968104,0.006760086,0.9912718,5
0.39819098,0.40107492,0.20073411,4
0.013859912,0.049959604,0.93618053,5
0.018834583,0.06673558,0.91442984,5
0.009495482,0.059227314,0.9312772,5
0.001897895,0.021085357,0.97701675,5
0.002022813,0.010067133,0.98791003,5
0.3471129,0.35123473,0.30165237,2
0.017623749,0.07045244,0.91192377,5
0.002126188,0.006983975,0.99088985,5
0.00132246,0.007891656,0.99078596,5
0.10505278,0.21834393,0.6766033,4
0.003523411,0.015723646,0.9807529,5
0.002287576,0.010337988,0.9873745,5
0.002126655,0.016027076,0.9818463,5
0.5404946,0.3415274,0.11797805,3
0.021093989,0.22607952,0.7528265,5
0.001168109,0.008226516,0.9906054,5
0.010676933,0.072352655,0.91697043,5
0.4281269,0.29061177,0.28126135,3
0.003149728,0.03532365,0.9615266,5
0.005885082,0.044422586,0.94969237,5
0.001252601,0.006955392,0.9917921,5
0.001358903,0.00643325,0.9922078,5
0.00707604,0.033473656,0.95945024,5
0.002202552,0.018996228,0.9788012,5
0.002748188,0.01313067,0.9841211,5
0.002581489,0.012026177,0.9853924,5
0.006307236,0.027479697,0.9662131,5
0.005937355,0.027810479,0.96625215,5
0.006270828,0.038126342,0.95560277,5
0.001206584,0.0066212,0.99217224,5
0.001634914,0.008670953,0.9896941,5
0.046347387,0.1640847,0.7895679,3
0.11803759,0.25042766,0.63153476,5
0.42279267,0.29906884,0.27813846,1
0.001805212,0.01920127,0.97899354,5
0.7204989,0.2347843,0.044716842,1
0.8912835,0.097096704,0.011619701,3
0.9501083,0.044975,0.004916698,1
0.08131782,0.30558854,0.6130936,5
0.001201803,0.008298396,0.9904998,5
0.004127326,0.045862563,0.95001006,5
0.09058559,0.15792961,0.75148475,5
0.003171004,0.037972417,0.95885664,5
0.013975821,0.09686758,0.8891566,4
0.013247988,0.10909283,0.8776592,1
0.6304038,0.2722071,0.0973891,3
0.4594777,0.37507582,0.16544646,1
0.011612802,0.06257931,0.92580783,5
0.027770702,0.33375955,0.63846976,4
0.032220714,0.20492226,0.762857,5
0.006421821,0.03497949,0.9585987,4
0.002828796,0.036275532,0.9608957,5
0.007244216,0.031929433,0.9608264,4
0.07885137,0.26834667,0.65280193,4
0.4746524,0.40068796,0.12465964,2
0.04610111,0.14785175,0.8060472,5
0.023155004,0.06672571,0.9101193,4
0.002738263,0.02080453,0.9764572,5
0.31883773,0.5950312,0.08613104,5
0.21777402,0.39375767,0.38846833,3
0.5912392,0.34070277,0.068058014,2
0.004917861,0.045411803,0.9496703,5
0.95522135,0.03974773,0.005030956,2
0.07794755,0.32615876,0.59589374,4
0.04136522,0.15819772,0.8004371,1
0.001936763,0.007582523,0.9904807,4
0.17057131,0.35991418,0.46951455,4
0.005535162,0.057702634,0.9367622,4
0.9667439,0.027710728,0.005545354,1
0.13737768,0.27049965,0.5921227,4
0.031926274,0.1970565,0.7710172,3
0.004385994,0.03317534,0.9624387,4
0.001520422,0.008816559,0.98966295,5
0.001344744,0.022009056,0.97664624,5
0.002563503,0.024007779,0.9734288,5
0.019578699,0.76607704,0.21434426,4
0.001817716,0.03642529,0.961757,5
0.002006332,0.015925847,0.98206776,5
0.001310016,0.019822933,0.97886705,5
0.09902487,0.278183,0.6227922,5
0.001670407,0.024229033,0.97410053,5
0.001236244,0.015408133,0.9833557,4
0.001075685,0.016227406,0.9826969,5
0.001949078,0.008524722,0.98952615,5
0.006583378,0.03327989,0.9601367,5
0.712162,0.2480848,0.039753154,2
0.015492437,0.114667065,0.8698405,4
0.014665751,0.059943557,0.92539066,2
0.59631026,0.29835135,0.10533842,1
0.77435726,0.19502719,0.03061563,1
0.00261616,0.049506053,0.9478777,5
0.002003241,0.020909987,0.9770867,5
0.002422853,0.011417903,0.98615927,5
0.18463908,0.3950351,0.42032588,5
0.7247749,0.2277434,0.047481656,1
0.3191548,0.44895905,0.23188612,1
0.9032098,0.087295376,0.00949484,1
0.20716877,0.42212293,0.37070832,5
0.7701024,0.2064133,0.023484314,2
0.7323414,0.20611152,0.061547063,1
0.7330471,0.20386782,0.06308504,1
0.05337593,0.24920578,0.6974183,3
0.021015063,0.081343144,0.8976418,4
0.9049151,0.08430779,0.010777147,1
0.1588055,0.30202636,0.5391681,4
0.708674,0.2412889,0.050037123,1
0.002121263,0.0275581,0.97032064,5
0.0018335,0.005709953,0.99245656,5
0.578587,0.35080752,0.070605434,1
0.975443,0.021467887,0.003089088,2
0.7571566,0.22761674,0.01522665,1
0.001795974,0.017226093,0.9809779,5
0.04433603,0.68749374,0.2681702,4
0.009695035,0.09435358,0.89595133,5
0.70444185,0.2602103,0.03534789,1
0.82952917,0.14440258,0.026068272,4
0.4061931,0.3632395,0.23056743,5
0.42805544,0.4940632,0.07788136,3
0.74664074,0.22282073,0.030538581,1
0.8868974,0.09004044,0.023062225,5
0.8992244,0.08924919,0.011526453,1
0.17488056,0.47151074,0.3536086,1
0.007486107,0.029852092,0.9626618,5
0.67440826,0.2796114,0.0459804,1
0.12709141,0.2806801,0.5922285,5
0.7156632,0.24704516,0.037291616,2
0.07788673,0.18036056,0.74175274,5
0.008520051,0.059468336,0.93201166,3
0.04047313,0.205974,0.7535529,5
0.75410104,0.19974725,0.046151683,1
0.2798309,0.43063214,0.28953695,1
0.017267376,0.0710199,0.91171277,4
0.53960127,0.36250484,0.09789394,2
0.23597091,0.42465767,0.33937135,4
0.68277764,0.2555599,0.061662436,1
0.002385841,0.033081405,0.9645328,4
0.00146565,0.018925032,0.9796093,5
0.00168825,0.008845444,0.98946625,4
0.002491393,0.016085327,0.9814233,5
0.006080572,0.098876365,0.895043,5
0.09462323,0.28307292,0.6223038,4
0.005744428,0.020913381,0.97334224,5
0.0046246,0.022297468,0.97307795,5
0.012718162,0.06080563,0.9264762,5
0.004117735,0.029484842,0.9663974,5
0.002370876,0.01746019,0.98016894,5
0.001669791,0.006258561,0.9920717,5
0.001750252,0.011995966,0.98625374,5
0.002782217,0.02071064,0.97650707,5
0.003944299,0.029605245,0.96645045,5
0.002073107,0.011281797,0.98664516,5
0.010538879,0.024219,0.9652421,5
0.001258097,0.010605954,0.98813593,5
0.001255809,0.006995374,0.9917488,5
0.001217279,0.013634901,0.9851479,5
0.001673999,0.009011722,0.9893142,5
0.001035256,0.014736222,0.9842285,5
0.001466704,0.015122556,0.9834108,5
0.001858825,0.013697339,0.9844438,5
0.001827819,0.012552091,0.98562014,5
0.4214674,0.4884083,0.09012436,3
0.001591731,0.019184984,0.97922325,5
0.003893379,0.024945883,0.97116077,5
0.002954605,0.07589809,0.92114735,5
0.05164851,0.25629592,0.6920555,3
0.96870965,0.028078293,0.003212006,2
0.037677985,0.17245589,0.7898661,5
0.012613039,0.086507745,0.9008792,4
0.5685049,0.3715001,0.059994966,1
0.90028936,0.092023075,0.007687554,2
0.07566987,0.34646145,0.5778687,5
0.01943941,0.20865461,0.77190596,3
0.12174283,0.28283763,0.5954196,5
0.5231563,0.2887719,0.18807176,1
0.005309844,0.020104496,0.9745857,5
0.001874744,0.00706377,0.9910615,5
0.001431031,0.012600011,0.98596895,5
0.011566186,0.05491581,0.93351805,5
0.002608158,0.013982805,0.98340905,5
0.002315952,0.037803546,0.95988053,5
0.002931557,0.012699164,0.9843693,5
0.113765284,0.49455476,0.39167994,5
0.663853,0.27844384,0.05770317,2
0.90028936,0.092023075,0.007687554,2
0.003451176,0.035144396,0.9614044,5
0.002941943,0.023366991,0.9736911,5
0.011719995,0.07893687,0.9093432,4
0.004037625,0.05144101,0.94452137,5
0.19920956,0.38082746,0.419963,5
0.007874838,0.10565854,0.8864666,5
0.038482413,0.27678207,0.68473554,4
0.005440796,0.022695,0.9718642,5
0.16184914,0.32553372,0.5126172,5
0.009800616,0.080701955,0.90949744,4
